,주택관리번호,공고번호,주택명,주택구분코드,주택구분코드명,주택상세구분코드,주택상세구분코드명,분양구분코드,분양구분코드명,공급지역코드,공급지역명,공급위치 우편번호,공급위치,공급규모,모집공고일,청약접수시작일,청약접수종료일,특별공급 접수시작일,특별공급 접수종료일,1순위 접수일 해당지역,1순위 접수일 경기지역,1순위 접수일 기타지역,2순위 접수일 해당지역,2순위 접수일 경기지역,2순위 접수일 기타지역,당첨자발표일,계약시작일,계약종료일,홈페이지주소,건설업체명(시공사),문의처,사업주체명(시행사),입주예정월,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구
339,2020000749,2020000749,대치 푸르지오 써밋,1,APT,1,민영,0,분양주택,100,서울,6332,강남구,106,2020-07-30,2020-08,2020-08-12,,,2020-08-10,,2020-08-11,2020-08-12,,2020-08-12,2020-08-20,2020-08-31,2020-09-02,http://www.prugio.com/ ,(주)대우건설,1800-4687,대치3동제1지구재건축정비사업조합,202305,Y,Y,N,Y,N,N,N
340,2020000750,2020000750,주안파크자이 더 플래티넘,1,APT,1,민영,0,분양주택,400,인천,22218,미추홀구,1327,2020-06-25,2020-07,2020-07-08,2020-07-06,2020-07-06,2020-07-07,,2020-07-07,2020-07-08,,2020-07-08,2020-07-16,2020-07-27,2020-08-02,http://japk-xi-theplatinum.com,"지에스건설(주),쌍용건설(주)",032-715-6398,주안3구역주택재개발정비사업조합,202302,N,N,N,Y,N,N,N
341,2020000751,2020000751,음성금왕1단지,1,APT,3,국민,2,분양전환 불가임대,360,충북,27635,음성군,115,2020-06-18,2020-06,2020-06-24,,,2020-06-23,,2020-06-23,2020-06-24,,2020-06-24,2020-08-20,2020-08-21,2020-09-30,https://www.kohom.or.kr/moffice/1206001/index.do,,043-877-8727,주택관리공단 음성금왕1단지,202009,N,N,N,N,N,N,N
342,2020000753,2020000753,용인 세영리첼,1,APT,1,민영,0,분양주택,410,경기,17158,용인시,225,2020-07-03,2020-07,2020-07-16,2020-07-14,2020-07-14,2020-07-15,,2020-07-15,2020-07-16,,2020-07-16,2020-07-24,2020-08-04,2020-08-06,http://www.yi-syrichell.com,세영종합건설(주),1833-6111,(주)한국토지신탁,202301,N,N,N,N,N,N,N
343,2020000754,2020000754,대구가람1단지,1,APT,3,국민,2,분양전환 불가임대,700,대구,42837,달서구,85,2020-06-23,2020-07,2020-07-03,,,2020-07-02,,2020-07-02,2020-07-03,,2020-07-03,2020-09-02,2020-09-03,2020-10-03,http://kohom.or.kr,한국토지주택공사,053-641-4074,주택관리공단(주) 대구가람1단지,202010,N,N,N,N,N,N,N
344,2020000755,2020000755,행정중심복합도시 4-2M3블록 신혼희망타운,1,APT,3,국민,0,분양주택,338,세종,30142,금남면,16,2020-06-25,2020-07,2020-07-08,,,2020-07-06~2020-07-07,,2020-07-06~2020-07-07,2020-07-08,,2020-07-08,2020-07-15,2020-10-14,2020-10-15,https://apply.lh.or.kr,신동아건설(주),044-860-7970,한국토지주택공사세종,202208,Y,Y,Y,N,N,N,N
345,2020000756,2020000756,동대구 동화아이위시,1,APT,1,민영,0,분양주택,700,대구,41228,동구,144,2020-07-02,2020-07,2020-07-15,2020-07-13,2020-07-13,2020-07-14,,2020-07-14,2020-07-15,,2020-07-15,2020-07-21,2020-08-03,2020-08-05,http://dongdaegu-iwish.co.kr,(주)동화주택,053-752-3355,(주)아름,202312,N,N,N,N,N,N,N
346,2020000758,2020000758,쌍용 더 플래티넘 광주,1,APT,1,민영,0,분양주택,410,경기,12735,광주시,147,2020-07-03,2020-07,2020-07-17,2020-07-15,2020-07-15,2020-07-16,,2020-07-16,2020-07-17,,2020-07-17,2020-07-23,2020-08-03,2020-08-05,https://www.ssyapt.com/gwangju,쌍용건설(주),1661-7773,광주초월지역주택조합,202202,N,N,N,N,N,N,N
347,2020000759,2020000759,광주 초월역 한라비발디,1,APT,1,민영,0,분양주택,410,경기,12736,광주시,1108,2020-07-17,2020-07,2020-07-30,2020-07-28,2020-07-28,2020-07-29,,2020-07-29,2020-07-30,,2020-07-30,2020-08-06,2020-08-17,2020-08-21,https://halla-chowol.co.kr,주식회사 한라,1644-0038,(주)하나자산신탁,202304,N,N,N,N,N,N,N
348,2020000760,2020000760,부산명지 행복주택 ,1,APT,3,국민,2,분양전환 불가임대,600,부산,46726,강서구,284,2020-06-25,2020-07,2020-07-16,,,2020-07-06~2020-07-15,,2020-07-06~2020-07-15,2020-07-16,,2020-07-16,2020-10-08,2020-10-21,2020-10-23,,,1600-1004,한국토지주택공사 부산울산지역본부,202101,N,N,N,N,N,N,N
349,2020000761,2020000761,이안 평택 안중역 아파트,1,APT,1,민영,0,분양주택,410,경기,17946,평택시,275,2020-07-16,2020-07,2020-07-31,2020-07-28,2020-07-28,2020-07-29,,2020-07-30,2020-07-31,,2020-07-31,2020-08-06,2020-08-17,2020-08-19,,대우산업개발,031-686-6116,평택현덕지역주택조합,202303,N,Y,N,N,N,N,N
350,2020000762,2020000762,양주회천신도시 덕계역 금강펜테리움 센트럴파크(A-22BL),1,APT,1,민영,0,분양주택,410,경기,11444,양주회천신도시,935,2020-06-23,2020-07,2020-07-09,2020-07-07,2020-07-07,2020-07-08,2020-07-08,2020-07-08,2020-07-09,2020-07-09,2020-07-09,2020-07-15,2020-07-27,2020-07-29,http://yj-kkapt.co.kr,(주)금강주택,1855-0090,(주)하이아트개발,202302,N,N,Y,N,N,Y,N
351,2020000764,2020000764,마산삼계2아파트,1,APT,3,국민,2,분양전환 불가임대,621,경남,51239,창원시,385,2020-06-22,2020-06,2020-07-01,,,2020-06-30,,2020-06-30,2020-07-01,,2020-07-01,2020-08-21,2020-08-24,2020-08-31,http://365110@kohom.or.kr,,055-231-2873,주택관리공단(주) 마산삼계2관리소,202009,N,N,N,N,N,N,N
352,2020000766,2020000766,당진수청2 RH1 호반써밋,1,APT,1,민영,0,분양주택,312,충남,31766,당진시,1084,2020-07-03,2020-07,2020-07-16,2020-07-14,2020-07-14,2020-07-15,,2020-07-15,2020-07-16,,2020-07-16,2020-07-22,2020-08-04,2020-08-06,http://www.hobansummit-dj.co.kr,(주)호반건설,1566-1343,(주)호반건설,202212,N,N,Y,N,N,N,N
353,2020000767,2020000767,디에이치 퍼스티어 아이파크,1,APT,1,민영,0,분양주택,100,서울,6330,강남구,1235,2020-07-09,2020-07,2020-07-23,2020-07-20,2020-07-20,2020-07-21,,2020-07-22,2020-07-23,,2020-07-23,2020-07-29,2020-08-20,2020-08-26,http://디에이치퍼스티어아이파크.com,,022-058-2153,개포1동주공아파트주택재건축정비사업조합,202401,Y,Y,N,Y,N,N,N
354,2020000768,2020000768,서울 양원 S2BL 행복주택,1,APT,3,국민,2,분양전환 불가임대,100,서울,2057,중랑구,134,2020-06-25,2020-07,2020-07-10,,,2020-07-06~2020-07-09,,2020-07-06~2020-07-09,2020-07-10,,2020-07-10,2020-10-08,2020-10-23,2020-10-27,,,1600-1004,한국토지주택공사 서울지역본부,202201,N,N,N,N,N,Y,N
355,2020000772,2020000772,고양지축 A-4블록 행복주택,1,APT,3,국민,2,분양전환 불가임대,410,경기,10583,고양시,473,2020-06-25,2020-07,2020-07-15,,,2020-07-06~2020-07-09,,2020-07-06~2020-07-09,2020-07-10~2020-07-15,,2020-07-10~2020-07-15,2020-10-20,2020-11-02,2020-11-06,,,1600-1004,한국토지주택공사 인천지역본부,202108,N,Y,N,N,N,N,N
356,2020000773,2020000773,고양삼송 A11-2블록 행복주택 입주자 모집,1,APT,3,국민,2,분양전환 불가임대,410,경기,10583,고양시,777,2020-06-25,2020-07,2020-07-15,,,2020-07-09~2020-07-14,,2020-07-09~2020-07-14,2020-07-15,,2020-07-15,2020-10-20,2020-11-02,2020-11-06,https://apply.lh.or.kr,,1600-1004,한국토지주택공사 인천지역본부,202203,N,N,N,N,N,N,N
357,2020000774,2020000774,2020년도 1차 행복주택 입주자모집,1,APT,3,국민,2,분양전환 불가임대,100,서울,8268,구로구,2963,2020-06-25,2020-07,2020-07-14,,,2020-07-08~2020-07-10,,2020-07-08~2020-07-10,2020-07-13~2020-07-14,,2020-07-13~2020-07-14,2020-11-04,2020-11-18,2020-11-24,https://www.i-sh.co.kr,,1600-3456,서울주택도시공사,202012,Y,Y,N,N,N,N,N
358,2020000775,2020000775,서대구역 반도유보라 센텀,1,APT,1,민영,0,분양주택,700,대구,41776,서구,1226,2020-07-03,2020-07,2020-07-15,2020-07-13,2020-07-13,2020-07-14,,2020-07-14,2020-07-15,,2020-07-15,2020-07-21,2020-08-03,2020-08-06,http://www.seodaegu-ubora.co.kr/,(주)반도건설,1800-1122,평리3동 주택재건축 정비사업조합,202310,N,N,N,Y,N,N,N
359,2020000776,2020000776,계룡 한라비발디 더 센트럴,1,APT,1,민영,0,분양주택,312,충남,32836,계룡시,905,2020-06-25,2020-07,2020-07-08,2020-07-06,2020-07-06,2020-07-07,,2020-07-07,2020-07-08,,2020-07-08,2020-07-14,2020-07-27,2020-07-29,http://www.halla-gyeryong.co.kr/,주식회사 한라,1800-5944,주식회사 혜움,202303,N,N,Y,N,N,N,N
360,2020000778,2020000778,감만 우성스마트 시티 뷰,1,APT,1,민영,0,분양주택,600,부산,48539,남구,224,2020-07-03,2020-07,2020-07-15,2020-07-13,2020-07-13,2020-07-14,,2020-07-14,2020-07-15,,2020-07-15,2020-07-21,2020-08-03,2020-08-05,http://gamman.smartcityview.com/,(주)우성종합건설,051-751-1002,(주)우성종합건설,202304,N,N,N,N,N,N,N
361,2020000779,2020000779,동대구 해모로 스퀘어 웨스트,1,APT,1,민영,0,분양주택,700,대구,41185,동구,701,2020-07-10,2020-07,2020-07-22,2020-07-20,2020-07-20,2020-07-21,,2020-07-21,2020-07-22,,2020-07-22,2020-07-28,2020-08-10,2020-08-12,https://www.ddg-haemoro.com/west/,한진중공업 건설부문,053-955-8880,신암8 재정비촉진구역 주택재개발 정비사업 조합,202304,N,N,N,Y,N,N,N
362,2020000783,2020000783,인천용현 경남아너스빌,1,APT,1,민영,0,분양주택,400,인천,22191,미추홀구,49,2020-07-10,2020-07,2020-07-23,2020-07-20,2020-07-20,2020-07-21,,2020-07-22,2020-07-23,,2020-07-23,2020-07-28,2020-08-10,2020-08-12,http://인천용현경남아너스빌.com,(주) 경남기업,032-881-8990,인천용현지역주택조합,202303,N,Y,N,N,N,N,N
363,2020000784,2020000784,정읍첨단 A1-1블록 국민임대주택,1,APT,3,국민,2,분양전환 불가임대,560,전북,56212,정읍시,378,2020-07-08,2020-07,2020-07-24,,,2020-07-21~2020-07-22,,2020-07-21~2020-07-22,2020-07-23~2020-07-24,,2020-07-23~2020-07-24,2020-10-21,2020-11-02,2020-11-04,,코원건설,1600-1004,한국토지주택공사 전북지역본부,202102,N,N,N,N,N,N,N
364,2020000785,2020000785,대구복현 행복주택,1,APT,3,국민,2,분양전환 불가임대,700,대구,41522,북구,197,2020-06-25,2020-07,2020-07-15,,,2020-07-06~2020-07-10,,2020-07-06~2020-07-10,2020-07-13~2020-07-15,,2020-07-13~2020-07-15,2020-10-14,2020-10-28,2020-10-30,,,1600-1004,한국토지주택공사 대구경북지역본부,202104,N,N,N,N,N,N,N
365,2020000786,2020000786,대구읍내 행복주택,1,APT,3,국민,2,분양전환 불가임대,700,대구,41438,북구,252,2020-06-25,2020-07,2020-07-15,,,2020-07-06~2020-07-10,,2020-07-06~2020-07-10,2020-07-13~2020-07-15,,2020-07-13~2020-07-15,2020-10-14,2020-10-28,2020-10-30,,,1600-1004,한국토지주택공사 대구경북지역본부,202111,N,N,N,N,N,N,N
366,2020000787,2020000787,진주옥봉 A-1BL 행복주택,1,APT,3,국민,2,분양전환 불가임대,621,경남,52760,진주시,500,2020-06-25,2020-07,2020-07-17,,,2020-07-09~2020-07-16,,2020-07-09~2020-07-16,2020-07-17,,2020-07-17,2020-10-27,2020-11-10,2020-11-12,https://apply.lh.or.kr,,1600-1004,한국토지주택공사 경남지역본부,202109,N,N,N,N,N,N,N
367,2020000789,2020000789,광주동림2단지,1,APT,3,국민,2,분양전환 불가임대,500,광주,61095,북구,36,2020-07-02,2020-07,2020-07-10,,,2020-07-09,,2020-07-09,2020-07-10,,2020-07-10,2020-08-19,2020-08-20,2020-09-19,,,062-513-5728,주택관리공단(주) 광주동림2관리소,202009,N,N,N,N,N,N,N
368,2020000799,2020000799,위례 A3-3bBL 신혼희망타운 행복주택,1,APT,3,국민,2,분양전환 불가임대,410,경기,13007,하남시,167,2020-06-25,2020-07,2020-07-10,,,2020-07-06,2020-07-06,2020-07-06,2020-07-07~2020-07-10,2020-07-07~2020-07-10,2020-07-07~2020-07-10,2020-10-13,2020-10-28,2020-10-30,,,1600-1004,한국토지주택공사 서울지역본부,202109,Y,Y,N,N,N,Y,N
369,2020000800,2020000800,동두천송내 S1BL 행복주택,1,APT,3,국민,2,분양전환 불가임대,410,경기,11353,동두천시,260,2020-06-25,2020-07,2020-07-15,,,2020-07-06,2020-07-06,2020-07-06,2020-07-07~2020-07-15,2020-07-07~2020-07-15,2020-07-07~2020-07-15,2020-10-08,2020-10-21,2020-10-23,,,1600-1004,한국토지주택공사 서울지역본부,202107,N,N,N,N,N,Y,N
370,2020000801,2020000801,양산물금 브라운스톤,1,APT,1,민영,0,분양주택,621,경남,50596,양산시,206,2020-07-02,2020-07,2020-07-16,2020-07-14,2020-07-14,2020-07-15,,2020-07-15,2020-07-16,,2020-07-16,2020-07-22,2020-08-03,2020-08-05,http://yangsanbs.co.kr/,이수건설주식회사,055-366-3336,범어주공1차아파트주택재건축정비사업조합,202206,N,N,N,N,N,N,N
371,2020000802,2020000802,경산 사동 팰리스 부영2단지,1,APT,1,민영,0,분양주택,712,경북,38602,경산시,1028,2020-07-03,2020-07,2020-07-16,2020-07-14,2020-07-14,2020-07-15,,2020-07-15,2020-07-16,,2020-07-16,2020-07-22,2020-08-03,2020-08-05,http://gyeongsan.sarangeuro.co.kr/,(주)부영주택,1577-5533,(주)부영주택,202008,N,N,Y,N,N,N,N
372,2020000804,2020000804,태화강 유보라 팰라티움,1,APT,1,민영,0,분양주택,680,울산,44534,중구,122,2020-07-08,2020-07,2020-07-27,2020-07-23,2020-07-23,2020-07-24,,2020-07-24,2020-07-27,,2020-07-27,2020-07-31,2020-08-11,2020-08-13,http://taehwagang-ubora.co.kr/main/main.asp,주식회사 반도건설,052-954-0077,우정지역주택조합,202310,N,N,N,N,N,N,N
373,2020000805,2020000805,부산만덕5지구 1블록 공공분양주택 해약세대 추가입주자 모집,1,APT,3,국민,0,분양주택,600,부산,46557,북구,1,2020-07-02,2020-07,2020-07-15,,,2020-07-13~2020-07-14,,2020-07-13~2020-07-14,2020-07-15,,2020-07-15,2020-07-31,2020-08-25,2020-08-25,,,1600-1004,한국토지주택공사 부산울산지역본부,202009,N,N,Y,N,N,N,N
374,2020000806,2020000806,더샵 번영센트로,1,APT,1,민영,0,분양주택,680,울산,44760,남구,311,2020-08-10,2020-08,2020-08-24,2020-08-20,2020-08-20,2020-08-21,,2020-08-21,2020-08-24,,2020-08-24,2020-08-28,2020-09-08,2020-09-10,http://더샵번영센트로.com,(주)포스코건설,052-260-4411,번영로 지역주택조합,202306,N,N,N,N,N,N,N
375,2020000807,2020000807,길음역 롯데캐슬 트윈골드,1,APT,1,민영,0,분양주택,100,서울,2721,성북구,218,2020-07-03,2020-07,2020-07-17,2020-07-14,2020-07-14,2020-07-15,,2020-07-16,2020-07-17,,2020-07-17,2020-07-23,2020-08-04,2020-08-07,http://www.lottecastle.co.kr/,롯데건설(주),1811-6700,길음역세권재정비촉진구역주택재개발정비사업조합,202404,Y,Y,N,N,N,N,N
376,2020000808,2020000808,목포용해5(목포법원) 행복주택 입주자모집,1,APT,3,국민,2,분양전환 불가임대,513,전남,58613,목포시,400,2020-06-25,2020-07,2020-07-15,,,2020-07-06~2020-07-14,,2020-07-06~2020-07-14,2020-07-15,,2020-07-15,2020-09-29,2020-10-12,2020-10-16,http://apply.lh.or.kr,,1600-1004,한국토지주택공사 광주전남지역본부,202111,N,N,N,N,N,N,N
377,2020000809,2020000809,운서2차 SK VIEW Skycity A7블럭,1,APT,1,민영,0,분양주택,400,인천,22376,중구,909,2020-07-02,2020-07,2020-07-17,2020-07-15,2020-07-15,2020-07-16,,2020-07-16,2020-07-17,,2020-07-17,2020-07-23,2020-08-03,2020-08-10,http://www.ussk2.co.kr,SK건설(주),032-751-7909,디에스네트웍스(주),202208,N,Y,Y,N,N,Y,N
378,2020000811,2020000811,원주태장2블록 행복주택,1,APT,3,국민,2,분양전환 불가임대,200,강원,26325,원주시,259,2020-06-25,2020-07,2020-07-16,,,2020-07-06~2020-07-15,,2020-07-06~2020-07-15,2020-07-16,,2020-07-16,2020-10-14,2020-10-28,2020-10-30,,,1600-1004,한국토지주택공사강원지역본부,202112,N,N,N,N,N,N,N
379,2020000813,2020000813,과천 푸르지오 벨라르테,1,APT,1,민영,0,분양주택,410,경기,13824,과천시,504,2020-07-06,2020-07,2020-07-20,2020-07-16,2020-07-16,2020-07-17,2020-07-17,2020-07-17,2020-07-20,2020-07-20,2020-07-20,2020-07-24,2020-08-10,2020-08-14,http://www.prugio.com/house/2020/gwacheon,(주)대우건설,1800-2068,(주)대우건설,202210,Y,Y,Y,N,Y,Y,Y
380,2020000817,2020000817,대구 안심2차 시티프라디움,1,APT,1,민영,0,분양주택,700,대구,41124,동구,191,2020-07-03,2020-07,2020-07-15,2020-07-13,2020-07-13,2020-07-14,,2020-07-14,2020-07-15,,2020-07-15,2020-07-21,2020-08-03,2020-08-05,http://safe-pradium.com/,주식회사 시티건설,1544-1152,주식회사 시티건설산업,202209,N,N,Y,N,N,N,N
381,2020000819,2020000819,노원 롯데캐슬 시그니처,1,APT,1,민영,0,분양주택,100,서울,1648,노원구,721,2020-07-09,2020-07,2020-07-23,2020-07-20,2020-07-20,2020-07-21,,2020-07-22,2020-07-23,,2020-07-23,2020-07-29,2020-08-10,2020-08-20,http://www.lottecastle.co.kr/,롯데건설(주),1811-9797,상계6구역주택재개발정비사업조합,202306,Y,Y,N,Y,N,N,N
382,2020000820,2020000820,대곡역 롯데캐슬 엘클라씨,1,APT,1,민영,0,분양주택,410,경기,10507,고양시,254,2020-10-16,2020-10,2020-10-30,2020-10-27,2020-10-27,2020-10-28,,2020-10-29,2020-10-30,,2020-10-30,2020-11-05,2020-11-16,2020-11-20,http://www.lottecastle.co.kr/,롯데건설(주),1811-8999,능곡연합주택재건축정비사업조합,202212,N,Y,N,Y,N,N,N
383,2020000821,2020000821,더샵 송도 그린워크3차(D17-1블록) 외국인임대 분양전환 APT,1,APT,1,민영,0,분양주택,400,인천,22002,연수구,40,2020-07-01,2020-07,2020-07-15,,,2020-07-14,,2020-07-14,2020-07-15,,2020-07-15,2020-07-22,2020-08-03,2020-08-05,http://www.더샵그린워크분양전환.com,(주)포스코건설,1811-9920,송도국제도시개발(유),202008,Y,Y,N,N,N,Y,N
384,2020000822,2020000822,죽전역 태왕아너스,1,APT,1,민영,0,분양주택,700,대구,42690,달서구,230,2020-07-10,2020-07,2020-07-23,2020-07-21,2020-07-21,2020-07-22,,2020-07-22,2020-07-23,,2020-07-23,2020-07-29,2020-08-10,2020-08-12,http://jukjeon-honors.com/,주식회사 태왕이앤씨,053-755-0900,주식회사 청라하우징,202401,N,N,N,N,N,N,N
385,2020000823,2020000823,노형 벽강하이본타워 7차,1,APT,1,민영,0,분양주택,690,제주,63082,제주시,79,2020-07-03,2020-07,2020-07-09,,,2020-07-08,,2020-07-08,2020-07-09,,2020-07-09,2020-07-15,2020-07-27,2020-07-29,http://byukkang.co.kr/,벽강종합건설(주),064-702-8300,아시아신탁주식회사,202101,N,N,N,N,N,N,N
386,2020000825,2020000825,남양주별내 A25BL 신혼희망타운,1,APT,3,국민,0,분양주택,410,경기,12094,남양주시,1,2020-06-30,2020-07,2020-07-10,,,2020-07-09,2020-07-09,2020-07-09,2020-07-10,2020-07-10,2020-07-10,2020-07-20,2020-09-28,2020-09-28,,,1600-1004,한국토지주택공사 서울지역본부,202204,N,Y,Y,N,N,Y,N
387,2020000827,2020000827,산성역 자이 푸르지오(성남),1,APT,3,국민,0,분양주택,410,경기,13265,성남시,1718,2020-07-21,2020-08,2020-08-14,2020-08-11,2020-08-11,2020-08-12,,2020-08-13,2020-08-14,,2020-08-14,2020-08-20,2020-09-18,2020-09-25,http://www.centralparkxiprugio.co.kr,"GS건설(주),(주)대우건설",1833-5580,한국토지주택공사 경기지역본부,202310,Y,Y,N,Y,N,N,N
388,2020000828,2020000828,남양주시 진접3지구 삼부르네상스 더퍼스트,1,APT,1,민영,0,분양주택,410,경기,12051,남양주시,348,2020-07-07,2020-07,2020-07-23,2020-07-21,2020-07-21,2020-07-22,,2020-07-22,2020-07-23,,2020-07-23,2020-07-30,2020-08-07,2020-08-11,http://www.jjsambu.com/,삼부토건(주),1666-5788,더존개발(주),202209,N,N,N,N,N,N,N
389,2020000829,2020000829,"명륜2차, 사직롯데캐슬, 해운대자이2차",1,APT,3,국민,1,분양전환 가능임대,600,부산,46273,금정구,140,2020-07-14,2020-07,2020-07-31,,,2020-07-27~2020-07-29,,2020-07-27~2020-07-29,2020-07-30~2020-07-31,,2020-07-30~2020-07-31,2020-08-11,2020-11-03,2020-11-05,,,1600-1004,한국토지주택공사 부산울산지역본부,202011,N,N,N,N,N,N,N
390,2020000830,2020000830,충북혁신도시 B3-1BL 10년공공임대,1,APT,3,국민,1,분양전환 가능임대,360,충북,27872,진천군,1034,2020-07-08,2020-07,2020-07-17,,,2020-07-14~2020-07-15,,2020-07-14~2020-07-15,2020-07-16~2020-07-17,,2020-07-16~2020-07-17,2020-07-20,2020-08-06,2020-08-07,https://apply.lh.or.kr,,043-533-2023,(주)NHF제14호부동산투자,202009,N,N,N,N,N,N,N
391,2020000831,2020000831,청룡동 오펠리움,1,APT,1,민영,0,분양주택,600,부산,46201,금정구,114,2020-07-13,2020-07,2020-07-27,2020-07-23,2020-07-23,2020-07-24,,2020-07-24,2020-07-27,,2020-07-27,2020-07-31,2020-08-11,2020-08-13,http://www.orphelium.com,(주)신태양건설,1833-8005,코리아신탁(주),202205,N,N,N,N,N,N,N
392,2020000833,2020000833,하남2지구 다사로움1단지,1,APT,3,국민,2,분양전환 불가임대,500,광주,62339,광산구,354,2020-07-01,2020-07,2020-07-15,,,2020-07-14,,2020-07-14,2020-07-15,,2020-07-15,2020-09-24,2020-10-01,2020-10-30,,,062-600-6726,광주광역시도시공사,202011,N,N,N,N,N,N,N
393,2020000835,2020000835,브라운스톤 부평,1,APT,1,민영,0,분양주택,400,인천,21318,부평구,439,2020-07-17,2020-07,2020-08-03,2020-07-29,2020-07-29,2020-07-30,,2020-07-31,2020-08-03,,2020-08-03,2020-08-07,2020-08-18,2020-08-20,http://brownstone-bp.co.kr/,이수건설(주),1522-4163,삼산1주택재개발정비사업조합,202301,N,Y,N,Y,N,N,N
394,2020000839,2020000839,시청역 삼정그린코아 포레스트,1,APT,1,민영,0,분양주택,600,부산,47545,연제구,61,2020-07-22,2020-08,2020-08-06,2020-08-04,2020-08-04,2020-08-05,,2020-08-05,2020-08-06,,2020-08-06,2020-08-13,2020-08-24,2020-08-26,http://chgreencore-forest.com,주식회사 삼정기업,1811-7662,세화아파트 주택재건축정비사업조합,202301,N,N,N,Y,N,N,N
